City,Time,O3,PM2.5,PM10,CO,SO2,NO2,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Denver,2021-09-01 19:00:00+00:00,0.053142857142857144,5.957142857142857,14.428571428571429,0.14142857142857143,0.0,0.004571428571428572,30.3,23.0,18.4,0.053000000000000005,0.052571428571428575,0.052000000000000005,0.04971428571428571,6.029999999999999,6.248571428571427,6.539999999999999,7.705714285714285
Denver,2021-09-01 18:00:00+00:00,0.053000000000000005,6.029999999999999,14.55,0.14250000000000002,0.0,0.004650000000000001,28.4,30.0,16.6,0.05285714285714286,0.05242857142857143,0.05185714285714286,0.04957142857142857,6.102857142857141,6.321428571428571,6.612857142857143,7.778571428571428
Denver,2021-09-01 17:00:00+00:00,0.05285714285714286,6.102857142857141,14.67142857142857,0.14357142857142857,0.0,0.004728571428571429,28.1,29.0,14.8,0.052714285714285714,0.05228571428571428,0.05171428571428571,0.04942857142857143,6.175714285714285,6.394285714285713,6.685714285714285,7.8514285714285705
Denver,2021-09-01 16:00:00+00:00,0.052714285714285714,6.175714285714285,14.792857142857143,0.14464285714285716,0.0,0.004807142857142859,26.2,28.0,11.2,0.052571428571428575,0.052142857142857144,0.051571428571428574,0.04928571428571429,6.248571428571427,6.467142857142857,6.758571428571428,7.9242857142857135
Denver,2021-09-01 15:00:00+00:00,0.052571428571428575,6.248571428571427,14.914285714285715,0.14571428571428574,0.0,0.004885714285714287,24.9,30.0,13.0,0.05242857142857143,0.052000000000000005,0.05142857142857143,0.04914285714285714,6.321428571428571,6.539999999999999,6.831428571428571,7.997142857142856
Denver,2021-09-01 14:00:00+00:00,0.05242857142857143,6.321428571428571,15.035714285714286,0.1467857142857143,0.0,0.0049642857142857145,21.0,34.0,13.0,0.05228571428571428,0.05185714285714286,0.05128571428571429,0.049,6.394285714285713,6.612857142857143,6.904285714285714,8.07
Denver,2021-09-01 13:00:00+00:00,0.05228571428571428,6.394285714285713,15.157142857142857,0.14785714285714285,0.0,0.005042857142857144,17.9,38.0,7.6,0.052142857142857144,0.05171428571428571,0.05114285714285714,0.048857142857142856,6.467142857142857,6.685714285714285,6.977142857142857,8.142857142857142
Denver,2021-09-01 12:00:00+00:00,0.052142857142857144,6.467142857142857,15.278571428571428,0.14892857142857144,0.0,0.005121428571428572,17.6,37.0,14.8,0.052000000000000005,0.051571428571428574,0.051000000000000004,0.04871428571428572,6.539999999999999,6.758571428571428,7.049999999999999,8.215714285714284
Denver,2021-09-01 11:00:00+00:00,0.052000000000000005,6.539999999999999,15.4,0.15000000000000002,0.0,0.0052000000000000015,17.9,35.0,0.0,0.05185714285714286,0.05142857142857143,0.05085714285714286,0.04857142857142857,6.612857142857143,6.831428571428571,7.122857142857142,8.288571428571428
Denver,2021-09-01 10:00:00+00:00,0.05185714285714286,6.612857142857143,15.521428571428572,0.15107142857142858,0.0,0.005278571428571429,19.7,28.0,16.6,0.05171428571428571,0.05128571428571429,0.05071428571428571,0.04842857142857143,6.685714285714285,6.904285714285714,7.195714285714285,8.361428571428572
Denver,2021-09-01 09:00:00+00:00,0.05171428571428571,6.685714285714285,15.642857142857142,0.15214285714285714,0.0,0.005357142857142857,20.2,29.0,22.3,0.051571428571428574,0.05114285714285714,0.05057142857142857,0.048285714285714286,6.758571428571428,6.977142857142857,7.268571428571428,8.434285714285714
Denver,2021-09-01 08:00:00+00:00,0.051571428571428574,6.758571428571428,15.764285714285714,0.15321428571428572,0.0,0.005435714285714287,21.0,28.0,31.7,0.05142857142857143,0.051000000000000004,0.050428571428571434,0.04814285714285714,6.831428571428571,7.049999999999999,7.341428571428571,8.507142857142856
Denver,2021-09-01 07:00:00+00:00,0.05142857142857143,6.831428571428571,15.885714285714286,0.1542857142857143,0.0,0.005514285714285715,20.1,33.0,16.6,0.05128571428571429,0.05085714285714286,0.05028571428571429,0.048,6.904285714285714,7.122857142857142,7.414285714285714,8.579999999999998
Denver,2021-09-01 06:00:00+00:00,0.05128571428571429,6.904285714285714,16.00714285714286,0.15535714285714286,0.0,0.005592857142857144,22.7,27.0,14.8,0.05114285714285714,0.05071428571428571,0.05014285714285714,0.047857142857142855,6.977142857142857,7.195714285714285,7.487142857142857,8.652857142857142
Denver,2021-09-01 05:00:00+00:00,0.05114285714285714,6.977142857142857,16.128571428571426,0.15642857142857144,0.0,0.005671428571428572,23.9,27.0,25.9,0.051000000000000004,0.05057142857142857,0.05,0.047714285714285716,7.049999999999999,7.268571428571428,7.56,8.725714285714286
Denver,2021-09-01 04:00:00+00:00,0.051000000000000004,7.049999999999999,16.25,0.15750000000000003,0.0,0.005750000000000002,25.0,22.0,24.1,0.05085714285714286,0.050428571428571434,0.04985714285714286,0.04757142857142857,7.122857142857142,7.341428571428571,7.632857142857143,8.798571428571428
Denver,2021-09-01 03:00:00+00:00,0.05085714285714286,7.122857142857142,16.371428571428574,0.15857142857142859,0.0,0.0058285714285714295,26.8,18.0,24.1,0.05071428571428571,0.05028571428571429,0.04971428571428571,0.04742857142857143,7.195714285714285,7.414285714285714,7.705714285714285,8.87142857142857
Denver,2021-09-01 02:00:00+00:00,0.05071428571428571,7.195714285714285,16.492857142857144,0.15964285714285714,0.0,0.005907142857142857,26.5,15.0,16.6,0.05057142857142857,0.05014285714285714,0.04957142857142857,0.047285714285714285,7.268571428571428,7.487142857142857,7.778571428571428,8.944285714285714
Denver,2021-09-01 01:00:00+00:00,0.05057142857142857,7.268571428571428,16.614285714285714,0.16071428571428573,0.0,0.005985714285714287,28.6,13.0,20.5,0.050428571428571434,0.05,0.04942857142857143,0.04714285714285714,7.341428571428571,7.56,7.8514285714285705,9.017142857142858
Denver,2021-09-01 00:00:00+00:00,0.050428571428571434,7.341428571428571,16.735714285714288,0.1617857142857143,0.0,0.006064285714285715,31.2,10.0,13.0,0.05028571428571429,0.04985714285714286,0.04928571428571429,0.047,7.414285714285714,7.632857142857143,7.9242857142857135,9.09
Denver,2021-08-31 23:00:00+00:00,0.05028571428571429,7.414285714285714,16.857142857142858,0.16285714285714287,0.0,0.006142857142857144,32.8,9.0,13.0,0.05014285714285714,0.04971428571428571,0.04914285714285714,0.04685714285714286,7.487142857142857,7.705714285714285,7.997142857142856,9.162857142857142
Denver,2021-08-31 22:00:00+00:00,0.05014285714285714,7.487142857142857,16.978571428571428,0.16392857142857142,0.0,0.006221428571428572,34.0,7.0,11.2,0.05,0.04957142857142857,0.049,0.046714285714285715,7.56,7.778571428571428,8.07,9.235714285714284
Denver,2021-08-31 21:00:00+00:00,0.05,7.56,17.1,0.165,0.0,0.006300000000000001,33.8,8.0,7.6,0.04985714285714286,0.04942857142857143,0.048857142857142856,0.04657142857142857,7.632857142857143,7.8514285714285705,8.142857142857142,9.308571428571428
Denver,2021-08-31 20:00:00+00:00,0.04985714285714286,7.632857142857143,17.22142857142857,0.1660714285714286,0.0,0.00637857142857143,33.7,8.0,18.4,0.04971428571428571,0.04928571428571429,0.04871428571428572,0.04642857142857143,7.705714285714285,7.9242857142857135,8.215714285714284,9.381428571428572
Denver,2021-08-31 19:00:00+00:00,0.04971428571428571,7.705714285714285,17.34285714285714,0.16714285714285715,0.0,0.0064571428571428575,32.9,7.0,11.2,0.04957142857142857,0.04914285714285714,0.04857142857142857,0.046285714285714284,7.778571428571428,7.997142857142856,8.288571428571428,9.454285714285714
Denver,2021-08-31 18:00:00+00:00,0.04957142857142857,7.778571428571428,17.464285714285715,0.16821428571428573,0.0,0.006535714285714286,31.8,11.0,0.0,0.04942857142857143,0.049,0.04842857142857143,0.046142857142857145,7.8514285714285705,8.07,8.361428571428572,9.527142857142856
Denver,2021-08-31 17:00:00+00:00,0.04942857142857143,7.8514285714285705,17.585714285714285,0.16928571428571432,0.0,0.006614285714285715,29.8,14.0,5.4,0.04928571428571429,0.048857142857142856,0.048285714285714286,0.046,7.9242857142857135,8.142857142857142,8.434285714285714,9.6
Denver,2021-08-31 16:00:00+00:00,0.04928571428571429,7.9242857142857135,17.707142857142856,0.17035714285714287,0.0,0.006692857142857144,26.5,21.0,13.0,0.04914285714285714,0.04871428571428572,0.04814285714285714,0.04585714285714286,7.997142857142856,8.215714285714284,8.507142857142856,9.672857142857143
Denver,2021-08-31 15:00:00+00:00,0.04914285714285714,7.997142857142856,17.82857142857143,0.17142857142857143,0.0,0.006771428571428572,23.1,26.0,13.0,0.049,0.04857142857142857,0.048,0.045714285714285714,8.07,8.288571428571428,8.579999999999998,9.745714285714286
Denver,2021-08-31 14:00:00+00:00,0.049,8.07,17.95,0.17250000000000001,0.0,0.006850000000000001,20.0,32.0,9.4,0.048857142857142856,0.04842857142857143,0.047857142857142855,0.04557142857142857,8.142857142857142,8.361428571428572,8.652857142857142,9.818571428571428
Denver,2021-08-31 13:00:00+00:00,0.048857142857142856,8.142857142857142,18.07142857142857,0.1735714285714286,0.0,0.006928571428571429,17.1,37.0,11.2,0.04871428571428572,0.048285714285714286,0.047714285714285716,0.04542857142857143,8.215714285714284,8.434285714285714,8.725714285714286,9.89142857142857
Denver,2021-08-31 12:00:00+00:00,0.04871428571428572,8.215714285714284,18.192857142857143,0.17464285714285716,0.0,0.007007142857142858,16.7,40.0,11.2,0.04857142857142857,0.04814285714285714,0.04757142857142857,0.04528571428571428,8.288571428571428,8.507142857142856,8.798571428571428,9.964285714285714
Denver,2021-08-31 11:00:00+00:00,0.04857142857142857,8.288571428571428,18.314285714285717,0.1757142857142857,0.0,0.007085714285714286,17.9,36.0,16.6,0.04842857142857143,0.048,0.04742857142857143,0.045142857142857144,8.361428571428572,8.579999999999998,8.87142857142857,10.037142857142857
Denver,2021-08-31 10:00:00+00:00,0.04842857142857143,8.361428571428572,18.435714285714283,0.1767857142857143,0.0,0.007164285714285715,18.2,36.0,14.8,0.048285714285714286,0.047857142857142855,0.047285714285714285,0.045,8.434285714285714,8.652857142857142,8.944285714285714,10.11
Denver,2021-08-31 09:00:00+00:00,0.048285714285714286,8.434285714285714,18.557142857142857,0.17785714285714288,0.0,0.007242857142857144,19.2,34.0,22.3,0.04814285714285714,0.047714285714285716,0.04714285714285714,0.04485714285714286,8.507142857142856,8.725714285714286,9.017142857142858,10.182857142857141
Denver,2021-08-31 08:00:00+00:00,0.04814285714285714,8.507142857142856,18.67857142857143,0.17892857142857144,0.0,0.0073214285714285725,18.8,37.0,20.5,0.048,0.04757142857142857,0.047,0.04471428571428571,8.579999999999998,8.798571428571428,9.09,10.255714285714285
Denver,2021-08-31 07:00:00+00:00,0.048,8.579999999999998,18.8,0.18,0.0,0.0074,20.2,34.0,18.4,0.047857142857142855,0.04742857142857143,0.04685714285714286,0.04457142857142857,8.652857142857142,8.87142857142857,9.162857142857142,10.32857142857143
Denver,2021-08-31 06:00:00+00:00,0.047857142857142855,8.652857142857142,18.92142857142857,0.1810714285714286,0.0,0.007478571428571429,20.1,35.0,18.4,0.047714285714285716,0.047285714285714285,0.046714285714285715,0.04442857142857143,8.725714285714286,8.944285714285714,9.235714285714284,10.401428571428571
Denver,2021-08-31 05:00:00+00:00,0.047714285714285716,8.725714285714286,19.042857142857144,0.18214285714285716,0.0,0.007557142857142858,20.7,32.0,16.6,0.04757142857142857,0.04714285714285714,0.04657142857142857,0.04428571428571429,8.798571428571428,9.017142857142858,9.308571428571428,10.474285714285713
Denver,2021-08-31 04:00:00+00:00,0.04757142857142857,8.798571428571428,19.164285714285715,0.18321428571428572,0.0,0.0076357142857142865,22.1,18.0,14.8,0.04742857142857143,0.047,0.04642857142857143,0.04414285714285714,8.87142857142857,9.09,9.381428571428572,10.547142857142855
Denver,2021-08-31 03:00:00+00:00,0.04742857142857143,8.87142857142857,19.285714285714285,0.1842857142857143,0.0,0.007714285714285715,24.7,14.0,14.8,0.047285714285714285,0.04685714285714286,0.046285714285714284,0.044,8.944285714285714,9.162857142857142,9.454285714285714,10.62
Denver,2021-08-31 02:00:00+00:00,0.047285714285714285,8.944285714285714,19.40714285714286,0.1853571428571429,0.0,0.007792857142857144,22.7,19.0,14.8,0.04714285714285714,0.046714285714285715,0.046142857142857145,0.04385714285714286,9.017142857142858,9.235714285714284,9.527142857142856,10.692857142857143
Denver,2021-08-31 01:00:00+00:00,0.04714285714285714,9.017142857142858,19.52857142857143,0.18642857142857144,0.0,0.007871428571428571,27.8,12.0,13.0,0.047,0.04657142857142857,0.046,0.04371428571428571,9.09,9.308571428571428,9.6,10.765714285714285
Denver,2021-08-31 00:00:00+00:00,0.047,9.09,19.65,0.1875,0.0,0.00795,32.4,8.0,9.4,0.04685714285714286,0.04642857142857143,0.04585714285714286,0.04357142857142857,9.162857142857142,9.381428571428572,9.672857142857143,10.838571428571427
Denver,2021-08-30 23:00:00+00:00,0.04685714285714286,9.162857142857142,19.771428571428572,0.18857142857142858,0.0,0.00802857142857143,32.9,7.0,11.2,0.046714285714285715,0.046285714285714284,0.045714285714285714,0.04342857142857143,9.235714285714284,9.454285714285714,9.745714285714286,10.911428571428571
Denver,2021-08-30 22:00:00+00:00,0.046714285714285715,9.235714285714284,19.892857142857142,0.18964285714285717,0.0,0.008107142857142858,33.9,7.0,13.0,0.04657142857142857,0.046142857142857145,0.04557142857142857,0.04328571428571429,9.308571428571428,9.527142857142856,9.818571428571428,10.984285714285713
Denver,2021-08-30 21:00:00+00:00,0.04657142857142857,9.308571428571428,20.014285714285712,0.19071428571428573,0.0,0.008185714285714286,33.4,7.0,7.6,0.04642857142857143,0.046,0.04542857142857143,0.04314285714285714,9.381428571428572,9.6,9.89142857142857,11.057142857142857
Denver,2021-08-30 20:00:00+00:00,0.04642857142857143,9.381428571428572,20.135714285714286,0.19178571428571428,0.0,0.008264285714285715,33.0,8.0,11.2,0.046285714285714284,0.04585714285714286,0.04528571428571428,0.043,9.454285714285714,9.672857142857143,9.964285714285714,11.129999999999999
Denver,2021-08-30 19:00:00+00:00,0.046285714285714284,9.454285714285714,20.25714285714286,0.19285714285714287,0.0,0.008342857142857143,31.8,8.0,0.0,0.046142857142857145,0.045714285714285714,0.045142857142857144,0.04285714285714286,9.527142857142856,9.745714285714286,10.037142857142857,11.202857142857141
Denver,2021-08-30 18:00:00+00:00,0.046142857142857145,9.527142857142856,20.378571428571426,0.19392857142857145,0.0,0.008421428571428573,30.8,12.0,0.0,0.046,0.04557142857142857,0.045,0.04271428571428571,9.6,9.818571428571428,10.11,11.275714285714285
Denver,2021-08-30 17:00:00+00:00,0.046,9.6,20.5,0.195,0.0,0.0085,28.7,21.0,9.4,0.04585714285714286,0.04542857142857143,0.04485714285714286,0.04257142857142857,9.672857142857143,9.89142857142857,10.182857142857141,11.348571428571429
Denver,2021-08-30 16:00:00+00:00,0.04585714285714286,9.672857142857143,20.621428571428574,0.1960714285714286,0.0,0.008578571428571428,25.5,29.0,13.0,0.045714285714285714,0.04528571428571428,0.04471428571428571,0.04242857142857143,9.745714285714286,9.964285714285714,10.255714285714285,11.42142857142857
Denver,2021-08-30 15:00:00+00:00,0.045714285714285714,9.745714285714286,20.742857142857144,0.19714285714285718,0.0,0.008657142857142858,22.2,42.0,14.8,0.04557142857142857,0.045142857142857144,0.04457142857142857,0.04228571428571429,9.818571428571428,10.037142857142857,10.32857142857143,11.494285714285713
Denver,2021-08-30 14:00:00+00:00,0.04557142857142857,9.818571428571428,20.864285714285714,0.19821428571428573,0.0,0.008735714285714288,17.3,60.0,7.6,0.04542857142857143,0.045,0.04442857142857143,0.04214285714285714,9.89142857142857,10.11,10.401428571428571,11.567142857142857
Denver,2021-08-30 13:00:00+00:00,0.04542857142857143,9.89142857142857,20.985714285714288,0.1992857142857143,0.0,0.008814285714285715,13.6,78.0,13.0,0.04528571428571428,0.04485714285714286,0.04428571428571429,0.041999999999999996,9.964285714285714,10.182857142857141,10.474285714285713,11.639999999999999
Denver,2021-08-30 12:00:00+00:00,0.04528571428571428,9.964285714285714,21.107142857142858,0.20035714285714287,0.0,0.008892857142857143,14.5,80.0,9.4,0.045142857142857144,0.04471428571428571,0.04414285714285714,0.04185714285714286,10.037142857142857,10.255714285714285,10.547142857142855,11.712857142857143
Denver,2021-08-30 11:00:00+00:00,0.045142857142857144,10.037142857142857,21.228571428571428,0.20142857142857146,0.0,0.008971428571428571,15.7,78.0,9.4,0.045,0.04457142857142857,0.044,0.04171428571428571,10.11,10.32857142857143,10.62,11.785714285714285
Denver,2021-08-30 10:00:00+00:00,0.045,10.11,21.35,0.2025,0.0,0.00905,16.0,80.0,11.2,0.04485714285714286,0.04442857142857143,0.04385714285714286,0.04157142857142857,10.182857142857141,10.401428571428571,10.692857142857143,11.858571428571429
Denver,2021-08-30 09:00:00+00:00,0.04485714285714286,10.182857142857141,21.47142857142857,0.20357142857142857,0.0,0.00912857142857143,16.3,82.0,13.0,0.04471428571428571,0.04428571428571429,0.04371428571428571,0.041428571428571426,10.255714285714285,10.474285714285713,10.765714285714285,11.93142857142857
Denver,2021-08-30 08:00:00+00:00,0.04471428571428571,10.255714285714285,21.59285714285714,0.20464285714285715,0.0,0.009207142857142858,16.8,81.0,14.8,0.04457142857142857,0.04414285714285714,0.04357142857142857,0.04128571428571429,10.32857142857143,10.547142857142855,10.838571428571427,12.004285714285714
Denver,2021-08-30 07:00:00+00:00,0.04457142857142857,10.32857142857143,21.714285714285715,0.20571428571428574,0.0,0.009285714285714286,17.4,78.0,16.6,0.04442857142857143,0.044,0.04342857142857143,0.04114285714285714,10.401428571428571,10.62,10.911428571428571,12.077142857142857
Denver,2021-08-30 06:00:00+00:00,0.04442857142857143,10.401428571428571,21.835714285714285,0.2067857142857143,0.0,0.009364285714285714,18.5,72.0,16.6,0.04428571428571429,0.04385714285714286,0.04328571428571429,0.040999999999999995,10.474285714285713,10.692857142857143,10.984285714285713,12.149999999999999
Denver,2021-08-30 05:00:00+00:00,0.04428571428571429,10.474285714285713,21.957142857142856,0.20785714285714288,0.0,0.009442857142857143,19.1,64.0,20.5,0.04414285714285714,0.04371428571428571,0.04314285714285714,0.040857142857142856,10.547142857142855,10.765714285714285,11.057142857142857,12.222857142857142
Denver,2021-08-30 04:00:00+00:00,0.04414285714285714,10.547142857142855,22.07857142857143,0.20892857142857144,0.0,0.009521428571428573,20.5,61.0,14.8,0.044,0.04357142857142857,0.043,0.04071428571428571,10.62,10.838571428571427,11.129999999999999,12.295714285714284
Denver,2021-08-30 03:00:00+00:00,0.044,10.62,22.2,0.21000000000000002,0.0,0.009600000000000001,20.2,60.0,14.8,0.04385714285714286,0.04342857142857143,0.04285714285714286,0.04057142857142857,10.692857142857143,10.911428571428571,11.202857142857141,12.368571428571428
Denver,2021-08-30 02:00:00+00:00,0.04385714285714286,10.692857142857143,22.32142857142857,0.21107142857142858,0.0,0.009678571428571429,21.7,54.0,7.6,0.04371428571428571,0.04328571428571429,0.04271428571428571,0.040428571428571425,10.765714285714285,10.984285714285713,11.275714285714285,12.44142857142857
Denver,2021-08-30 01:00:00+00:00,0.04371428571428571,10.765714285714285,22.442857142857143,0.21214285714285716,0.0,0.009757142857142857,25.0,44.0,7.6,0.04357142857142857,0.04314285714285714,0.04257142857142857,0.040285714285714286,10.838571428571427,11.057142857142857,11.348571428571429,12.514285714285714
Denver,2021-08-30 00:00:00+00:00,0.04357142857142857,10.838571428571427,22.564285714285713,0.21321428571428575,0.0,0.009835714285714286,24.5,46.0,9.4,0.04342857142857143,0.043,0.04242857142857143,0.04014285714285714,10.911428571428571,11.129999999999999,11.42142857142857,12.587142857142856
Denver,2021-08-29 23:00:00+00:00,0.04342857142857143,10.911428571428571,22.685714285714287,0.2142857142857143,0.0,0.009914285714285716,24.5,46.0,14.8,0.04328571428571429,0.04285714285714286,0.04228571428571429,0.04,10.984285714285713,11.202857142857141,11.494285714285713,12.66
Denver,2021-08-29 22:00:00+00:00,0.04328571428571429,10.984285714285713,22.807142857142857,0.21535714285714286,0.0,0.009992857142857144,25.3,43.0,22.3,0.04314285714285714,0.04271428571428571,0.04214285714285714,0.039857142857142855,11.057142857142857,11.275714285714285,11.567142857142857,12.732857142857142
Denver,2021-08-29 21:00:00+00:00,0.04314285714285714,11.057142857142857,22.92857142857143,0.21642857142857144,0.0,0.010071428571428571,25.5,40.0,13.0,0.043,0.04257142857142857,0.041999999999999996,0.039714285714285716,11.129999999999999,11.348571428571429,11.639999999999999,12.805714285714284
Denver,2021-08-29 20:00:00+00:00,0.043,11.129999999999999,23.05,0.21750000000000003,0.0,0.010150000000000001,25.2,39.0,13.0,0.04285714285714286,0.04242857142857143,0.04185714285714286,0.03957142857142857,11.202857142857141,11.42142857142857,11.712857142857143,12.878571428571428
Denver,2021-08-29 19:00:00+00:00,0.04285714285714286,11.202857142857141,23.17142857142857,0.21857142857142858,0.0,0.010228571428571429,24.7,38.0,18.4,0.04271428571428571,0.04228571428571429,0.04171428571428571,0.039428571428571424,11.275714285714285,11.494285714285713,11.785714285714285,12.95142857142857
Denver,2021-08-29 18:00:00+00:00,0.04271428571428571,11.275714285714285,23.292857142857144,0.21964285714285717,0.0,0.010307142857142858,23.4,38.0,18.4,0.04257142857142857,0.04214285714285714,0.04157142857142857,0.039285714285714285,11.348571428571429,11.567142857142857,11.858571428571429,13.024285714285714
Denver,2021-08-29 17:00:00+00:00,0.04257142857142857,11.348571428571429,23.414285714285715,0.22071428571428572,0.0,0.010385714285714286,21.7,49.0,14.8,0.04242857142857143,0.041999999999999996,0.041428571428571426,0.03914285714285714,11.42142857142857,11.639999999999999,11.93142857142857,13.097142857142856
Denver,2021-08-29 16:00:00+00:00,0.04242857142857143,11.42142857142857,23.535714285714285,0.2217857142857143,0.0,0.010464285714285714,18.8,59.0,11.2,0.04228571428571429,0.04185714285714286,0.04128571428571429,0.039,11.494285714285713,11.712857142857143,12.004285714285714,13.17
Denver,2021-08-29 15:00:00+00:00,0.04228571428571429,11.494285714285713,23.65714285714286,0.22285714285714286,0.0,0.010542857142857144,16.1,68.0,9.4,0.04214285714285714,0.04171428571428571,0.04114285714285714,0.038857142857142854,11.567142857142857,11.785714285714285,12.077142857142857,13.242857142857142
Denver,2021-08-29 14:00:00+00:00,0.04214285714285714,11.567142857142857,23.77857142857143,0.22392857142857145,0.0,0.010621428571428572,14.5,74.0,11.2,0.041999999999999996,0.04157142857142857,0.040999999999999995,0.038714285714285715,11.639999999999999,11.858571428571429,12.149999999999999,13.315714285714286
Denver,2021-08-29 13:00:00+00:00,0.041999999999999996,11.639999999999999,23.9,0.225,0.0,0.010700000000000001,14.2,75.0,13.0,0.04185714285714286,0.041428571428571426,0.040857142857142856,0.03857142857142857,11.712857142857143,11.93142857142857,12.222857142857142,13.388571428571428
Denver,2021-08-29 12:00:00+00:00,0.04185714285714286,11.712857142857143,24.021428571428572,0.2260714285714286,0.0,0.010778571428571429,14.5,72.0,9.4,0.04171428571428571,0.04128571428571429,0.04071428571428571,0.03842857142857142,11.785714285714285,12.004285714285714,12.295714285714284,13.46142857142857
Denver,2021-08-29 11:00:00+00:00,0.04171428571428571,11.785714285714285,24.142857142857142,0.22714285714285715,0.0,0.010857142857142857,15.4,66.0,7.6,0.04157142857142857,0.04114285714285714,0.04057142857142857,0.038285714285714284,11.858571428571429,12.077142857142857,12.368571428571428,13.534285714285714
Denver,2021-08-29 10:00:00+00:00,0.04157142857142857,11.858571428571429,24.264285714285712,0.22821428571428573,0.0,0.010935714285714286,15.2,66.0,7.6,0.041428571428571426,0.040999999999999995,0.040428571428571425,0.03814285714285714,11.93142857142857,12.149999999999999,12.44142857142857,13.607142857142856
Denver,2021-08-29 09:00:00+00:00,0.041428571428571426,11.93142857142857,24.385714285714286,0.22928571428571431,0.0,0.011014285714285714,16.4,60.0,14.8,0.04128571428571429,0.040857142857142856,0.040285714285714286,0.038,12.004285714285714,12.222857142857142,12.514285714285714,13.68
Denver,2021-08-29 08:00:00+00:00,0.04128571428571429,12.004285714285714,24.507142857142856,0.23035714285714287,0.0,0.011092857142857144,16.9,58.0,11.2,0.04114285714285714,0.04071428571428571,0.04014285714285714,0.03785714285714285,12.077142857142857,12.295714285714284,12.587142857142856,13.752857142857142
Denver,2021-08-29 07:00:00+00:00,0.04114285714285714,12.077142857142857,24.62857142857143,0.23142857142857143,0.0,0.011171428571428572,17.9,58.0,18.4,0.040999999999999995,0.04057142857142857,0.04,0.037714285714285714,12.149999999999999,12.368571428571428,12.66,13.825714285714286
Denver,2021-08-29 06:00:00+00:00,0.040999999999999995,12.149999999999999,24.75,0.2325,0.0,0.01125,19.3,65.0,20.5,0.040857142857142856,0.040428571428571425,0.039857142857142855,0.03757142857142857,12.222857142857142,12.44142857142857,12.732857142857142,13.898571428571428
Denver,2021-08-29 05:00:00+00:00,0.040857142857142856,12.222857142857142,24.871428571428574,0.2335714285714286,0.0,0.01132857142857143,20.2,62.0,9.4,0.04071428571428571,0.040285714285714286,0.039714285714285716,0.03742857142857143,12.295714285714284,12.514285714285714,12.805714285714284,13.971428571428572
Denver,2021-08-29 04:00:00+00:00,0.04071428571428571,12.295714285714284,24.992857142857144,0.23464285714285715,0.0,0.011407142857142857,19.8,55.0,9.4,0.04057142857142857,0.04014285714285714,0.03957142857142857,0.03728571428571428,12.368571428571428,12.587142857142856,12.878571428571428,14.044285714285714
Denver,2021-08-29 03:00:00+00:00,0.04057142857142857,12.368571428571428,25.114285714285714,0.23571428571428574,0.0,0.011485714285714287,21.6,49.0,14.8,0.040428571428571425,0.04,0.039428571428571424,0.03714285714285714,12.44142857142857,12.66,12.95142857142857,14.117142857142856
Denver,2021-08-29 02:00:00+00:00,0.040428571428571425,12.44142857142857,25.235714285714288,0.2367857142857143,0.0,0.011564285714285714,23.7,42.0,9.4,0.040285714285714286,0.039857142857142855,0.039285714285714285,0.037,12.514285714285714,12.732857142857142,13.024285714285714,14.19
Denver,2021-08-29 01:00:00+00:00,0.040285714285714286,12.514285714285714,25.357142857142858,0.23785714285714288,0.0,0.011642857142857142,27.3,35.0,18.4,0.04014285714285714,0.039714285714285716,0.03914285714285714,0.03685714285714285,12.587142857142856,12.805714285714284,13.097142857142856,14.262857142857142
Denver,2021-08-29 00:00:00+00:00,0.04014285714285714,12.587142857142856,25.478571428571428,0.23892857142857143,0.0,0.011721428571428572,31.4,21.0,25.9,0.04,0.03957142857142857,0.039,0.03671428571428571,12.66,12.878571428571428,13.17,14.335714285714285
Denver,2021-08-28 23:00:00+00:00,0.04,12.66,25.6,0.24000000000000002,0.0,0.011800000000000001,32.6,17.0,16.6,0.039857142857142855,0.039428571428571424,0.038857142857142854,0.03657142857142857,12.732857142857142,12.95142857142857,13.242857142857142,14.408571428571427
Denver,2021-08-28 22:00:00+00:00,0.039857142857142855,12.732857142857142,25.72142857142857,0.2410714285714286,0.0,0.01187857142857143,32.1,17.0,18.4,0.039714285714285716,0.039285714285714285,0.038714285714285715,0.03642857142857143,12.805714285714284,13.024285714285714,13.315714285714286,14.481428571428571
Denver,2021-08-28 21:00:00+00:00,0.039714285714285716,12.805714285714284,25.84285714285714,0.24214285714285716,0.0,0.011957142857142857,32.0,18.0,24.1,0.03957142857142857,0.03914285714285714,0.03857142857142857,0.03628571428571428,12.878571428571428,13.097142857142856,13.388571428571428,14.554285714285713
Denver,2021-08-28 20:00:00+00:00,0.03957142857142857,12.878571428571428,25.964285714285715,0.24321428571428572,0.0,0.012035714285714287,33.1,15.0,22.3,0.039428571428571424,0.039,0.03842857142857142,0.03614285714285714,12.95142857142857,13.17,13.46142857142857,14.627142857142857
Denver,2021-08-28 19:00:00+00:00,0.039428571428571424,12.95142857142857,26.085714285714285,0.2442857142857143,0.0,0.012114285714285715,32.4,16.0,7.6,0.039285714285714285,0.038857142857142854,0.038285714285714284,0.036,13.024285714285714,13.242857142857142,13.534285714285714,14.7
