City,Time,O3,PM2.5,PM10,CO,SO2,NO2,NH3,Temp,RHum,WSpd,O3_P1,O3_P4,O3_P8,O3_P24,PM2.5_P1,PM2.5_P4,PM2.5_P8,PM2.5_P24
Bangkok,2021-04-18 04:00:00,97.28,56.01,56.01,2109.53,64.85,72.66,35.47,31.8,70.0,0.0,65.8,0.01,0.0,246.05,44.09,114.46,131.94,153.21
Bangkok,2021-04-18 05:00:00,65.8,44.09,44.09,1976.01,59.61,74.03,32.93,32.5,66.0,1.8,12.34,0.0,0.0,220.3,51.26,120.97,149.69,118.55
Bangkok,2021-04-18 06:00:00,12.34,51.26,51.26,2857.21,71.53,101.45,38.0,33.2,62.0,7.6,0.48,0.0,0.0,143.05,82.29,117.38,169.61,91.87
Bangkok,2021-04-18 07:00:00,0.48,82.29,82.29,4539.49,97.28,111.04,45.6,32.9,63.0,1.8,0.01,0.0,0.0,48.64,114.46,117.78,188.22,75.33
Bangkok,2021-04-18 08:00:00,0.01,114.46,114.46,5393.98,108.72,120.64,38.51,32.5,64.0,1.8,0.0,0.0,0.0,1.0,120.97,131.94,203.31,55.57
Bangkok,2021-04-18 09:00:00,0.0,120.97,120.97,5126.95,96.32,115.16,31.16,30.7,65.0,3.6,0.0,0.0,0.0,0.0,117.38,149.69,214.69,56.38
Bangkok,2021-04-18 10:00:00,0.0,117.38,117.38,4753.11,93.46,95.96,33.44,31.5,67.0,1.8,0.0,0.0,0.0,0.0,117.78,169.61,214.93,65.63
Bangkok,2021-04-18 11:00:00,0.0,117.78,117.78,4592.9,101.09,80.2,41.04,30.7,71.0,1.8,0.0,0.0,0.0,0.0,131.94,188.22,198.89,70.94
Bangkok,2021-04-18 12:00:00,0.0,131.94,131.94,5126.95,95.37,67.86,39.01,31.5,66.0,0.0,0.0,0.0,0.01,0.0,149.69,203.31,180.69,72.36
Bangkok,2021-04-18 13:00:00,0.0,149.69,149.69,5928.04,83.92,58.26,34.96,29.6,76.0,1.8,0.0,0.0,0.15,0.0,169.61,214.69,122.45,73.83
Bangkok,2021-04-18 14:00:00,0.0,169.61,169.61,6462.1,90.6,54.15,44.08,29.2,78.0,0.0,0.0,0.0,0.58,0.0,188.22,214.93,114.24,72.56
Bangkok,2021-04-18 15:00:00,0.0,188.22,188.22,6622.31,104.9,52.78,59.28,29.4,77.0,0.0,0.0,0.0,1.88,0.0,203.31,198.89,125.17,66.89
Bangkok,2021-04-18 16:00:00,0.0,203.31,203.31,6568.91,112.53,50.04,67.89,29.0,78.0,0.0,0.0,0.01,7.6,0.0,214.69,180.69,114.97,61.43
Bangkok,2021-04-18 17:00:00,0.0,214.69,214.69,6462.1,109.67,46.61,69.92,28.7,79.0,0.0,0.0,0.15,37.19,0.0,214.93,122.45,124.18,53.65
Bangkok,2021-04-18 18:00:00,0.0,214.93,214.93,6195.07,95.37,42.16,60.8,28.8,85.0,0.0,0.0,0.58,144.48,0.0,198.89,114.24,155.59,48.52
Bangkok,2021-04-18 19:00:00,0.0,198.89,198.89,5928.04,80.11,35.99,46.61,27.9,82.0,0.0,0.01,1.88,228.88,0.0,180.69,125.17,167.26,53.84
Bangkok,2021-04-18 20:00:00,0.01,180.69,180.69,6195.07,85.83,34.96,45.09,27.5,84.0,0.0,0.15,7.6,246.05,0.01,122.45,114.97,153.21,76.05
Bangkok,2021-04-18 21:00:00,0.15,122.45,122.45,4913.33,129.7,38.39,71.94,26.0,95.0,0.0,0.58,37.19,220.3,0.17,114.24,124.18,118.55,95.07
Bangkok,2021-04-18 22:00:00,0.58,114.24,114.24,5233.76,139.24,46.61,78.02,27.6,89.0,0.0,1.88,144.48,143.05,0.36,125.17,155.59,91.87,107.14
Bangkok,2021-04-18 23:00:00,1.88,125.17,125.17,5874.63,158.31,74.71,93.22,27.6,89.0,0.0,7.6,228.88,48.64,0.5,114.97,167.26,75.33,121.32
Bangkok,2021-04-19 00:00:00,7.6,114.97,114.97,4592.9,137.33,119.27,82.08,25.5,91.0,0.0,37.19,246.05,1.0,0.59,124.18,153.21,55.57,91.31
Bangkok,2021-04-19 01:00:00,37.19,124.18,124.18,4165.65,125.89,165.88,74.98,28.4,84.0,0.0,144.48,220.3,0.0,0.57,155.59,118.55,56.38,75.22
Bangkok,2021-04-19 02:00:00,144.48,155.59,155.59,4165.65,119.21,157.65,66.88,29.3,79.0,0.0,228.88,143.05,0.0,0.36,167.26,91.87,65.63,62.86
Bangkok,2021-04-19 03:00:00,228.88,167.26,167.26,3685.0,104.9,106.93,55.22,30.2,73.0,7.6,246.05,48.64,0.0,0.24,153.21,75.33,70.94,59.31
Bangkok,2021-04-19 04:00:00,246.05,153.21,153.21,3070.83,94.41,80.88,49.14,31.0,71.0,1.8,220.3,1.0,0.0,0.36,118.55,55.57,72.36,56.82
Bangkok,2021-04-19 05:00:00,220.3,118.55,118.55,2643.59,82.02,71.97,44.08,31.9,67.0,1.8,143.05,0.0,0.0,0.5,91.87,56.38,73.83,49.36
Bangkok,2021-04-19 06:00:00,143.05,91.87,91.87,2616.88,79.16,89.11,44.58,32.1,57.0,7.6,48.64,0.0,0.0,0.29,75.33,65.63,72.56,52.06
Bangkok,2021-04-19 07:00:00,48.64,75.33,75.33,2830.51,83.92,115.16,48.13,32.3,64.0,3.7,1.0,0.0,0.0,0.07,55.57,70.94,66.89,63.67
Bangkok,2021-04-19 08:00:00,1.0,55.57,55.57,2643.59,77.25,95.96,45.09,31.9,65.0,3.7,0.0,0.0,0.0,0.0,56.38,72.36,61.43,66.45
Bangkok,2021-04-19 09:00:00,0.0,56.38,56.38,2723.69,82.97,66.49,44.58,33.6,61.0,7.6,0.0,0.0,0.0,0.0,65.63,73.83,53.65,70.31
Bangkok,2021-04-19 10:00:00,0.0,65.63,65.63,2937.32,91.55,57.58,44.08,30.9,66.0,3.7,0.0,0.0,0.0,0.0,70.94,72.56,48.52,85.3
Bangkok,2021-04-19 11:00:00,0.0,70.94,70.94,3017.43,93.46,52.09,41.54,30.2,70.0,3.7,0.0,0.0,0.0,0.0,72.36,66.89,53.84,107.34
Bangkok,2021-04-19 12:00:00,0.0,72.36,72.36,3044.13,92.51,47.98,40.03,29.2,70.0,0.0,0.0,0.0,0.01,0.0,73.83,61.43,76.05,120.24
Bangkok,2021-04-19 13:00:00,0.0,73.83,73.83,3177.64,94.41,45.24,40.03,29.2,77.0,3.7,0.0,0.0,0.17,0.0,72.56,53.65,95.07,108.46
Bangkok,2021-04-19 14:00:00,0.0,72.56,72.56,3017.43,88.69,41.81,36.48,28.9,79.0,1.8,0.0,0.0,0.36,0.0,66.89,48.52,107.14,90.17
Bangkok,2021-04-19 15:00:00,0.0,66.89,66.89,2670.29,72.48,37.7,31.92,28.2,76.0,0.0,0.0,0.0,0.5,0.0,61.43,53.84,121.32,79.3
Bangkok,2021-04-19 16:00:00,0.0,61.43,61.43,2376.56,59.61,32.22,27.61,28.0,78.0,0.0,0.0,0.01,0.59,0.0,53.65,76.05,91.31,72.13
Bangkok,2021-04-19 17:00:00,0.0,53.65,53.65,2056.12,51.02,26.73,24.07,27.8,80.0,0.0,0.0,0.17,0.57,0.0,48.52,95.07,75.22,64.85
Bangkok,2021-04-19 18:00:00,0.0,48.52,48.52,1869.2,48.16,22.62,23.05,27.6,83.0,0.0,0.0,0.36,0.36,0.0,53.84,107.14,62.86,59.95
Bangkok,2021-04-19 19:00:00,0.0,53.84,53.84,2136.23,57.7,21.08,28.88,27.4,83.0,0.0,0.01,0.5,0.24,0.0,76.05,121.32,59.31,65.92
Bangkok,2021-04-19 20:00:00,0.01,76.05,76.05,3204.35,86.78,23.99,46.61,27.2,85.0,0.0,0.17,0.59,0.36,0.02,95.07,91.31,56.82,83.2
Bangkok,2021-04-19 21:00:00,0.17,95.07,95.07,4219.06,123.98,30.5,67.89,27.0,92.0,0.0,0.36,0.57,0.5,0.31,107.14,75.22,49.36,92.75
Bangkok,2021-04-19 22:00:00,0.36,107.14,107.14,4966.74,143.05,39.41,73.97,27.0,86.0,0.0,0.5,0.36,0.29,1.41,121.32,62.86,52.06,103.39
Bangkok,2021-04-19 23:00:00,0.5,121.32,121.32,5500.79,165.94,52.09,86.13,27.0,86.0,0.0,0.59,0.24,0.07,7.51,91.31,59.31,63.67,133.25
Bangkok,2021-04-20 00:00:00,0.59,91.31,91.31,4165.65,127.79,56.89,64.85,27.2,94.0,0.0,0.57,0.36,0.0,74.39,75.22,56.82,66.45,138.09
Bangkok,2021-04-20 01:00:00,0.57,75.22,75.22,3524.78,111.58,60.32,54.72,28.0,82.0,0.0,0.36,0.5,0.0,188.83,62.86,49.36,70.31,161.39
Bangkok,2021-04-20 02:00:00,0.36,62.86,62.86,3070.83,98.23,60.32,47.12,29.0,79.0,0.0,0.24,0.29,0.0,268.94,59.31,52.06,85.3,185.58
Bangkok,2021-04-20 03:00:00,0.24,59.31,59.31,2937.32,93.46,63.06,48.64,27.5,98.0,7.6,0.36,0.07,0.0,280.38,56.82,63.67,107.34,222.44
Bangkok,2021-04-20 04:00:00,0.36,56.82,56.82,2830.51,90.6,71.29,50.66,28.8,89.0,5.5,0.5,0.0,0.0,271.8,49.36,66.45,120.24,278.85
Bangkok,2021-04-20 05:00:00,0.5,49.36,49.36,2510.07,79.16,73.34,45.6,30.1,81.0,5.5,0.29,0.0,0.0,243.19,52.06,70.31,108.46,313.94
Bangkok,2021-04-20 06:00:00,0.29,52.06,52.06,2937.32,85.83,69.23,49.14,33.0,60.0,7.6,0.07,0.0,0.0,123.02,63.67,85.3,90.17,350.32
Bangkok,2021-04-20 07:00:00,0.07,63.67,63.67,3791.81,99.18,62.38,55.73,31.5,72.0,3.7,0.0,0.0,0.0,11.18,66.45,107.34,79.3,347.9
Bangkok,2021-04-20 08:00:00,0.0,66.45,66.45,4005.43,97.28,53.47,52.18,31.7,69.0,3.7,0.0,0.0,0.0,0.07,70.31,120.24,72.13,297.09
Bangkok,2021-04-20 09:00:00,0.0,70.31,70.31,4272.46,73.43,43.53,37.49,33.5,53.0,7.6,0.0,0.0,0.0,0.0,85.3,108.46,64.85,232.67
Bangkok,2021-04-20 10:00:00,0.0,85.3,85.3,4859.92,61.04,38.04,30.15,32.3,60.0,5.5,0.0,0.0,0.0,0.0,107.34,90.17,59.95,182.65
Bangkok,2021-04-20 11:00:00,0.0,107.34,107.34,5393.98,62.94,36.33,30.4,31.2,66.0,3.7,0.0,0.0,0.0,0.0,120.24,79.3,65.92,146.67
Bangkok,2021-04-20 12:00:00,0.0,120.24,120.24,5714.42,62.94,35.64,29.64,31.2,65.0,0.0,0.0,0.0,0.02,0.0,108.46,72.13,83.2,118.53
Bangkok,2021-04-20 13:00:00,0.0,108.46,108.46,5393.98,56.27,33.24,24.83,29.6,77.0,1.8,0.0,0.0,0.31,0.0,90.17,64.85,92.75,96.23
Bangkok,2021-04-20 14:00:00,0.0,90.17,90.17,4486.08,49.59,29.82,22.04,29.3,79.0,1.8,0.0,0.0,1.41,0.0,79.3,59.95,103.39,80.89
Bangkok,2021-04-20 15:00:00,0.0,79.3,79.3,3631.59,47.21,27.08,21.79,30.3,70.0,0.0,0.0,0.0,7.51,0.0,72.13,65.92,133.25,74.34
Bangkok,2021-04-20 16:00:00,0.0,72.13,72.13,3044.13,48.64,25.02,22.55,29.9,72.0,0.0,0.0,0.02,74.39,0.0,64.85,83.2,138.09,78.0
Bangkok,2021-04-20 17:00:00,0.0,64.85,64.85,2563.48,53.41,23.31,25.59,29.5,75.0,0.0,0.0,0.31,188.83,0.0,59.95,92.75,161.39,88.68
Bangkok,2021-04-20 18:00:00,0.0,59.95,59.95,2349.85,65.8,22.62,32.17,29.1,74.0,0.0,0.0,1.41,268.94,0.0,65.92,103.39,185.58,102.92
Bangkok,2021-04-20 19:00:00,0.0,65.92,65.92,2590.18,80.11,22.62,37.49,28.8,79.0,0.0,0.02,7.51,280.38,0.0,83.2,133.25,222.44,123.27
Bangkok,2021-04-20 20:00:00,0.02,83.2,83.2,3417.97,102.04,25.71,48.13,28.4,81.0,0.0,0.31,74.39,271.8,0.01,92.75,138.09,278.85,158.85
Bangkok,2021-04-20 21:00:00,0.31,92.75,92.75,4165.65,117.3,31.19,57.25,28.4,85.0,0.0,1.41,188.83,243.19,0.12,103.39,161.39,313.94,195.34
Bangkok,2021-04-20 22:00:00,1.41,103.39,103.39,4806.52,131.61,45.93,67.89,28.3,85.0,0.0,7.51,268.94,123.02,0.39,133.25,185.58,350.32,240.26
Bangkok,2021-04-20 23:00:00,7.51,133.25,133.25,5554.2,160.22,111.04,85.12,28.2,86.0,0.0,74.39,280.38,11.18,1.05,138.09,222.44,347.9,238.7
Bangkok,2021-04-21 00:00:00,74.39,138.09,138.09,4058.84,119.21,165.88,61.3,28.5,82.0,3.6,188.83,271.8,0.07,3.98,161.39,278.85,297.09,108.33
Bangkok,2021-04-21 01:00:00,188.83,161.39,161.39,3471.37,103.0,130.24,51.17,29.1,82.0,1.8,268.94,243.19,0.0,7.06,185.58,313.94,232.67,67.22
Bangkok,2021-04-21 02:00:00,268.94,185.58,185.58,3391.27,99.18,101.45,46.61,30.0,77.0,1.8,280.38,123.02,0.0,10.46,222.44,350.32,182.65,56.26
Bangkok,2021-04-21 03:00:00,280.38,222.44,222.44,3685.0,109.67,97.33,50.16,32.7,62.0,9.4,271.8,11.18,0.0,13.23,278.85,347.9,146.67,50.19
Bangkok,2021-04-21 04:00:00,271.8,278.85,278.85,4272.46,131.61,111.04,59.28,33.1,61.0,7.4,243.19,0.07,0.0,10.37,313.94,297.09,118.53,59.28
Bangkok,2021-04-21 05:00:00,243.19,313.94,313.94,4806.52,146.87,127.49,65.86,33.5,59.0,3.7,123.02,0.0,0.0,5.9,350.32,232.67,96.23,74.21
Bangkok,2021-04-21 06:00:00,123.02,350.32,350.32,6835.94,156.4,202.89,66.88,28.5,78.0,7.6,11.18,0.0,0.0,1.29,347.9,182.65,80.89,111.15
Bangkok,2021-04-21 07:00:00,11.18,347.9,347.9,9399.41,156.4,276.92,61.81,33.7,58.0,1.8,0.07,0.0,0.0,0.14,297.09,146.67,74.34,151.08
Bangkok,2021-04-21 08:00:00,0.07,297.09,297.09,9933.47,144.96,246.76,51.68,33.5,59.0,3.7,0.0,0.0,0.0,0.0,232.67,118.53,78.0,170.98
Bangkok,2021-04-21 09:00:00,0.0,232.67,232.67,9078.98,122.07,186.44,44.08,31.0,65.0,7.6,0.0,0.0,0.0,0.0,182.65,96.23,88.68,167.01
Bangkok,2021-04-21 10:00:00,0.0,182.65,182.65,7797.24,100.14,126.12,39.01,30.0,71.0,1.8,0.0,0.0,0.0,0.0,146.67,80.89,102.92,141.7
Bangkok,2021-04-21 11:00:00,0.0,146.67,146.67,6408.69,87.74,81.57,35.97,29.8,74.0,1.8,0.0,0.0,0.0,0.0,118.53,74.34,123.27,113.09
Bangkok,2021-04-21 12:00:00,0.0,118.53,118.53,5180.36,78.2,56.89,32.93,30.6,71.0,0.0,0.0,0.0,0.01,0.0,96.23,78.0,158.85,85.49
Bangkok,2021-04-21 13:00:00,0.0,96.23,96.23,4325.87,66.76,47.98,27.61,29.3,79.0,1.8,0.0,0.0,0.12,0.0,80.89,88.68,195.34,64.76
Bangkok,2021-04-21 14:00:00,0.0,80.89,80.89,3631.59,58.65,47.3,23.81,28.9,81.0,1.8,0.0,0.0,0.39,0.0,74.34,102.92,240.26,53.81
Bangkok,2021-04-21 15:00:00,0.0,74.34,74.34,3070.83,50.55,46.61,20.01,28.7,83.0,0.0,0.0,0.0,1.05,0.0,78.0,123.27,238.7,53.13
Bangkok,2021-04-21 16:00:00,0.0,78.0,78.0,2883.91,46.25,42.84,19.76,28.4,84.0,0.0,0.0,0.01,3.98,0.0,88.68,158.85,108.33,62.7
Bangkok,2021-04-21 17:00:00,0.0,88.68,88.68,2990.72,48.64,39.07,23.05,28.2,85.0,0.0,0.0,0.12,7.06,0.0,102.92,195.34,67.22,79.04
Bangkok,2021-04-21 18:00:00,0.0,102.92,102.92,3364.56,54.36,35.64,27.11,28.2,85.0,0.0,0.0,0.39,10.46,0.0,123.27,240.26,56.26,103.1
Bangkok,2021-04-21 19:00:00,0.0,123.27,123.27,4112.24,65.8,34.62,31.67,27.8,87.0,0.0,0.01,1.05,13.23,0.0,158.85,238.7,50.19,131.04
Bangkok,2021-04-21 20:00:00,0.01,158.85,158.85,5714.42,97.28,40.44,48.13,27.6,87.0,0.0,0.12,3.98,10.37,0.01,195.34,108.33,59.28,150.53
Bangkok,2021-04-21 21:00:00,0.12,195.34,195.34,7049.56,167.85,55.52,88.16,28.0,84.0,0.0,0.39,7.06,5.9,0.2,240.26,67.22,74.21,117.82
Bangkok,2021-04-21 22:00:00,0.39,240.26,240.26,8865.36,209.81,70.6,113.49,27.6,89.0,0.0,1.05,10.46,1.29,0.59,238.7,56.26,111.15,110.35
Bangkok,2021-04-21 23:00:00,1.05,238.7,238.7,8865.36,228.88,95.96,133.75,27.7,89.0,0.0,3.98,13.23,0.14,2.24,108.33,50.19,151.08,104.73
Bangkok,2021-04-22 00:00:00,3.98,108.33,108.33,4112.24,123.98,95.96,76.0,28.0,92.0,0.0,7.06,10.37,0.0,8.67,67.22,59.28,170.98,69.14
Bangkok,2021-04-22 01:00:00,7.06,67.22,67.22,2696.99,85.83,87.74,53.7,29.1,82.0,0.0,10.46,5.9,0.0,19.31,56.26,74.21,167.01,60.2
Bangkok,2021-04-22 02:00:00,10.46,56.26,56.26,2403.26,76.29,85.68,48.13,30.4,75.0,1.8,13.23,1.29,0.0,45.42,50.19,111.15,141.7,57.92
Bangkok,2021-04-22 03:00:00,13.23,50.19,50.19,2243.04,73.43,83.63,44.08,32.0,63.0,7.6,10.37,0.14,0.0,69.38,59.28,151.08,113.09,51.79
Bangkok,2021-04-22 04:00:00,10.37,59.28,59.28,2590.18,87.74,95.96,50.16,32.8,60.0,5.5,5.9,0.0,0.0,70.1,74.21,170.98,85.49,54.51
Bangkok,2021-04-22 05:00:00,5.9,74.21,74.21,3150.94,103.95,116.53,57.25,33.5,58.0,3.7,1.29,0.0,0.0,57.22,111.15,167.01,64.76,54.67
Bangkok,2021-04-22 06:00:00,1.29,111.15,111.15,5020.14,129.7,139.83,66.88,34.6,60.0,0.0,0.14,0.0,0.0,14.13,151.08,141.7,53.81,57.56
Bangkok,2021-04-22 07:00:00,0.14,151.08,151.08,7156.37,148.77,152.17,69.92,34.1,56.0,3.7,0.0,0.0,0.0,0.02,170.98,113.09,53.13,67.08
Bangkok,2021-04-22 08:00:00,0.0,170.98,170.98,7797.24,150.68,157.65,61.3,33.9,57.0,3.7,0.0,0.0,0.0,0.0,167.01,85.49,62.7,72.12
Bangkok,2021-04-22 09:00:00,0.0,167.01,167.01,6942.75,135.42,148.06,55.73,34.8,60.0,3.6,0.0,0.0,0.0,0.0,141.7,64.76,79.04,77.02
Bangkok,2021-04-22 10:00:00,0.0,141.7,141.7,5607.61,108.72,122.01,47.12,32.9,64.0,1.8,0.0,0.0,0.0,0.0,113.09,53.81,103.1,79.44
Bangkok,2021-04-22 11:00:00,0.0,113.09,113.09,4379.27,82.02,91.85,35.97,32.0,68.0,1.8,0.0,0.0,0.0,0.0,85.49,53.13,131.04,75.78
Bangkok,2021-04-22 12:00:00,0.0,85.49,85.49,3471.37,63.9,69.23,27.87,31.9,70.0,1.8,0.0,0.0,0.01,0.0,64.76,62.7,150.53,67.32
Bangkok,2021-04-22 13:00:00,0.0,64.76,64.76,2777.1,54.36,57.58,23.56,30.6,74.0,1.8,0.0,0.0,0.2,0.0,53.81,79.04,117.82,59.08
Bangkok,2021-04-22 14:00:00,0.0,53.81,53.81,2216.34,52.45,50.72,23.56,30.2,77.0,1.8,0.0,0.0,0.59,0.0,53.13,103.1,110.35,50.68
Bangkok,2021-04-22 15:00:00,0.0,53.13,53.13,2029.42,49.11,42.84,19.51,30.2,77.0,0.0,0.0,0.0,2.24,0.0,62.7,131.04,104.73,52.76
Bangkok,2021-04-22 16:00:00,0.0,62.7,62.7,2216.34,45.78,35.99,17.23,29.9,78.0,0.0,0.0,0.01,8.67,0.0,79.04,150.53,69.14,66.59
Bangkok,2021-04-22 17:00:00,0.0,79.04,79.04,2616.88,50.55,32.56,21.03,29.6,80.0,0.0,0.0,0.2,19.31,0.0,103.1,117.82,60.2,85.64
Bangkok,2021-04-22 18:00:00,0.0,103.1,103.1,3257.75,60.08,31.19,26.35,29.8,77.0,3.6,0.0,0.59,45.42,0.0,131.04,110.35,57.92,107.03
Bangkok,2021-04-22 19:00:00,0.0,131.04,131.04,4165.65,73.43,32.22,31.67,29.0,82.0,0.0,0.01,2.24,69.38,0.0,150.53,104.73,51.79,128.9
Bangkok,2021-04-22 20:00:00,0.01,150.53,150.53,5126.95,98.23,38.73,46.1,28.8,83.0,0.0,0.2,8.67,70.1,0.03,117.82,69.14,54.51,151.56
Bangkok,2021-04-22 21:00:00,0.2,117.82,117.82,4272.46,119.21,49.35,66.88,29.4,78.0,3.6,0.59,19.31,57.22,0.49,110.35,60.2,54.67,154.37
Bangkok,2021-04-22 22:00:00,0.59,110.35,110.35,4379.27,125.89,56.89,73.97,29.3,79.0,3.7,2.24,45.42,14.13,2.1,104.73,57.92,57.56,156.37
Bangkok,2021-04-22 23:00:00,2.24,104.73,104.73,4112.24,127.79,67.17,80.05,29.2,80.0,1.8,8.67,69.38,0.02,15.91,69.14,51.79,67.08,152.2
Bangkok,2021-04-23 00:00:00,8.67,69.14,69.14,2590.18,83.92,76.77,52.69,28.6,88.0,3.6,19.31,70.1,0.0,77.25,60.2,54.51,72.12,78.45
Bangkok,2021-04-23 01:00:00,19.31,60.2,60.2,2243.04,74.39,82.25,47.62,30.3,74.0,1.8,45.42,57.22,0.0,81.54,57.92,54.67,77.02,59.74
Bangkok,2021-04-23 02:00:00,45.42,57.92,57.92,2216.34,70.57,80.88,44.58,31.4,69.0,3.7,69.38,14.13,0.0,85.83,51.79,57.56,79.44,58.76
Bangkok,2021-04-23 03:00:00,69.38,51.79,51.79,1976.01,61.99,73.34,37.49,33.0,58.0,9.4,70.1,0.02,0.0,78.68,54.51,67.08,75.78,56.25
Bangkok,2021-04-23 04:00:00,70.1,54.51,54.51,2002.72,63.9,82.94,37.49,33.8,56.0,7.4,57.22,0.0,0.0,54.36,54.67,72.12,67.32,52.02
Bangkok,2021-04-23 05:00:00,57.22,54.67,54.67,2029.42,62.94,90.48,36.99,34.6,54.0,7.4,14.13,0.0,0.0,30.76,57.56,77.02,59.08,40.32
Bangkok,2021-04-23 06:00:00,14.13,57.56,57.56,2510.07,71.53,113.79,41.54,35.4,52.0,5.4,0.02,0.0,0.0,14.84,67.08,79.44,50.68,35.61
Bangkok,2021-04-23 07:00:00,0.02,67.08,67.08,3311.16,87.74,111.04,49.65,35.1,53.0,5.5,0.0,0.0,0.0,2.48,72.12,75.78,52.76,41.4
Bangkok,2021-04-23 08:00:00,0.0,72.12,72.12,3524.78,89.65,97.33,47.62,34.9,54.0,5.5,0.0,0.0,0.0,0.19,77.02,67.32,66.59,47.35
Bangkok,2021-04-23 09:00:00,0.0,77.02,77.02,3471.37,84.88,82.94,43.06,35.5,55.0,7.6,0.0,0.0,0.0,0.09,79.44,59.08,85.64,49.85
Bangkok,2021-04-23 10:00:00,0.0,79.44,79.44,3417.97,80.11,69.92,39.01,34.2,59.0,7.4,0.0,0.0,0.0,0.09,75.78,50.68,107.03,48.22
Bangkok,2021-04-23 11:00:00,0.0,75.78,75.78,3150.94,71.53,59.63,33.95,32.9,64.0,5.5,0.0,0.0,0.0,0.2,67.32,52.76,128.9,43.64
Bangkok,2021-04-23 12:00:00,0.0,67.32,67.32,2857.21,61.04,53.47,28.12,32.0,65.0,3.6,0.0,0.0,0.03,0.32,59.08,66.59,151.56,39.38
Bangkok,2021-04-23 13:00:00,0.0,59.08,59.08,2563.48,54.36,50.72,24.07,31.1,72.0,3.7,0.0,0.0,0.49,0.18,50.68,85.64,154.37,39.18
Bangkok,2021-04-23 14:00:00,0.0,50.68,50.68,2056.12,45.78,46.61,19.51,30.7,74.0,3.7,0.0,0.0,2.1,0.05,52.76,107.03,156.37,42.56
Bangkok,2021-04-23 15:00:00,0.0,52.76,52.76,1949.31,36.24,40.78,13.68,29.5,76.0,0.0,0.0,0.0,15.91,0.01,66.59,128.9,152.2,48.03
Bangkok,2021-04-23 16:00:00,0.0,66.59,66.59,2269.75,34.81,37.7,13.68,29.4,77.0,0.0,0.0,0.03,77.25,0.0,85.64,151.56,78.45,54.27
Bangkok,2021-04-23 17:00:00,0.0,85.64,85.64,2723.69,38.62,35.99,17.48,29.3,78.0,0.0,0.0,0.49,81.54,0.0,107.03,154.37,59.74,57.81
Bangkok,2021-04-23 18:00:00,0.0,107.03,107.03,3257.75,45.3,33.93,21.79,27.0,92.0,0.0,0.0,2.1,85.83,0.0,128.9,156.37,58.76,55.8
Bangkok,2021-04-23 19:00:00,0.0,128.9,128.9,3952.03,52.93,32.56,24.32,28.9,81.0,1.8,0.03,15.91,78.68,0.0,151.56,152.2,56.25,58.44
Bangkok,2021-04-23 20:00:00,0.03,151.56,151.56,5020.14,64.85,35.3,30.65,28.7,82.0,1.8,0.49,77.25,54.36,0.05,154.37,78.45,52.02,71.16
Bangkok,2021-04-23 21:00:00,0.49,154.37,154.37,5500.79,103.0,52.09,55.73,27.9,88.0,0.0,2.1,81.54,30.76,0.85,156.37,59.74,40.32,82.22
Bangkok,2021-04-23 22:00:00,2.1,156.37,156.37,6034.85,121.12,73.34,68.9,27.1,91.0,1.8,15.91,85.83,14.84,2.62,152.2,58.76,35.61,101.57
Bangkok,2021-04-23 23:00:00,15.91,152.2,152.2,5447.39,122.07,130.24,73.97,27.3,91.0,1.8,77.25,78.68,2.48,10.82,78.45,56.25,41.4,150.42
Bangkok,2021-04-24 00:00:00,77.25,78.45,78.45,2216.34,64.85,89.11,41.04,28.0,88.0,3.6,81.54,54.36,0.19,95.84,59.74,52.02,47.35,150.48
Bangkok,2021-04-24 01:00:00,81.54,59.74,59.74,1789.09,55.79,65.8,35.97,29.2,80.0,1.8,85.83,30.76,0.09,220.3,58.76,40.32,49.85,179.92
Bangkok,2021-04-24 02:00:00,85.83,58.76,58.76,1842.5,57.7,65.8,36.48,30.9,71.0,3.7,78.68,14.84,0.09,329.02,56.25,35.61,48.22,202.73
Bangkok,2021-04-24 03:00:00,78.68,56.25,56.25,1842.5,58.17,69.23,34.96,32.7,63.0,3.6,54.36,2.48,0.2,329.02,52.02,41.4,43.64,185.11
Bangkok,2021-04-24 04:00:00,54.36,52.02,52.02,1789.09,55.31,74.71,31.67,33.3,60.0,3.7,30.76,0.19,0.32,243.19,40.32,47.35,39.38,143.31
Bangkok,2021-04-24 05:00:00,30.76,40.32,40.32,1428.6,41.01,63.06,23.56,34.0,58.0,3.7,14.84,0.09,0.18,121.59,35.61,49.85,39.18,86.54
Bangkok,2021-04-24 06:00:00,14.84,35.61,35.61,1348.5,33.85,56.21,20.77,35.3,54.0,7.6,2.48,0.09,0.05,29.33,41.4,48.22,42.56,56.84
Bangkok,2021-04-24 07:00:00,2.48,41.4,41.4,1668.93,38.62,61.01,24.07,34.6,57.0,5.5,0.19,0.2,0.01,2.03,47.35,43.64,48.03,53.43
Bangkok,2021-04-24 08:00:00,0.19,47.35,47.35,1789.09,42.44,59.63,26.35,34.5,57.0,5.5,0.09,0.32,0.0,0.03,49.85,39.38,54.27,53.45
Bangkok,2021-04-24 09:00:00,0.09,49.85,49.85,1735.69,42.92,56.89,26.09,34.5,60.0,0.0,0.09,0.18,0.0,0.0,48.22,39.18,57.81,58.76
Bangkok,2021-04-24 10:00:00,0.09,48.22,48.22,1655.58,42.92,54.15,26.35,33.0,62.0,5.5,0.2,0.05,0.0,0.0,43.64,42.56,55.8,66.12
